textID,text,selected_text,sentiment,temp_list,stemmed,lemmatized,label,token
4ae7a92ba7,"Just found out my contact form was being dubbed Spam and wasn`t forwarding properly. When checked, I had no legit contacts anyway. Double","Just found out my contact form was being dubbed Spam and wasn`t forwarding properly. When checked, I had no legit contacts anyway. Double",neutral,"['Just', 'found', 'contact', 'form', 'dubbed', 'Spam', 'wasn`t', 'forwarding', 'properly.', 'When', 'checked,', 'I', 'legit', 'contacts', 'anyway.', 'Double']","['found', 'contact', 'form', 'dub', 'spasm', 'forward', 'properli', 'check', 'left', 'contact', 'anyway', 'doubl']","['found', 'contact', 'form', 'dubbed', 'spasm', 'forward', 'properly', 'checked', 'left', 'contact', 'anyway', 'double']",1,"['found', 'contact', 'form', 'dubbed', 'spasm', 'forward', 'properly', 'checked', 'left', 'contact', 'anyway', 'double']"
4ae7bc22ba," Omg. I am so sorry. Sorry, I never know what to say","Omg. I am so sorry. Sorry,",negative,"['Omg.', 'I', 'sorry.', 'Sorry,', 'I', 'never', 'know', 'say']","['org', 'sorri', 'sorri', 'never', 'know', 'say']","['org', 'sorry', 'sorry', 'never', 'know', 'say']",0,"['org', 'sorry', 'sorry', 'never', 'know', 'say']"
252172406d,"I`m so unhappy being here. I hate it. It`s affecting everything. My relationships with people, my personality, my attitude...",I`m so unhappy being here. I hate it.,negative,"['I`m', 'unhappy', 'here.', 'I', 'hate', 'it.', 'It`s', 'affecting', 'everything.', 'My', 'relationships', 'people,', 'personality,', 'attitude...']","['unhappi', 'hate', 'affect', 'everyth', 'relationship', 'peopl', 'person', 'attitud']","['unhappy', 'hate', 'affect', 'everything', 'relationship', 'people', 'personality', 'attitude']",0,"['unhappy', 'hate', 'affect', 'everything', 'relationship', 'people', 'personality', 'attitude']"
d20bacbaf9, See you on may 16!!,See you on may 16!!,neutral,"['See', 'may', '16!!']","['see', 'may']","['see', 'may']",1,"['see', 'may']"
56824f8458,Just got off the phone with lainey the love of my life  . . . Now im taken a ****,****,negative,"['Just', 'got', 'phone', 'lainey', 'love', 'life', '.', '.', '.', 'Now', 'im', 'taken', '****']","['got', 'phone', 'line', 'love', 'life', 'taken']","['get', 'phone', 'line', 'love', 'life', 'take']",0,"['get', 'phone', 'line', 'love', 'life', 'take']"
328cc38b7c, Dun wanna travel all the way there for lunch now. But yeah i have been there. Nice place. Missing Shan-e-Punjab though...,Nice place. Missing Shan-e-Punjab though...,neutral,"['Dun', 'wanna', 'travel', 'way', 'lunch', 'now.', 'But', 'yeah', 'there.', 'Nice', 'place.', 'Missing', 'Shan-e-Punjab', 'though...']","['dun', 'want', 'travel', 'way', 'lunch', 'yeah', 'nice', 'place', 'miss', 'punjab', 'though']","['dun', 'want', 'travel', 'way', 'lunch', 'yeah', 'nice', 'place', 'miss', 'punjab', 'though']",1,"['dun', 'want', 'travel', 'way', 'lunch', 'yeah', 'nice', 'place', 'miss', 'punjab', 'though']"
b8ed338c71,. Awesome!  what kind?,Awesome!,positive,"['.', 'Awesome!', 'kind?']","['awesom', 'kind']","['awesome', 'kind']",2,"['awesome', 'kind']"
c4d4106e01,I`m excited for the things for Jay`s room to arrive,excited,positive,"['I`m', 'excited', 'things', 'Jay`s', 'room', 'arrive']","['excit', 'thing', 'jay', 'room', 'arriv']","['excite', 'thing', 'jay', 'room', 'arrive']",2,"['excite', 'thing', 'jay', 'room', 'arrive']"
71d11dcd10,"_Henrie oh my god, yeah! that cake looks delish! i hope you shared it! haha.",that cake looks delish!,positive,"['_Henrie', 'oh', 'god,', 'yeah!', 'cake', 'looks', 'delish!', 'hope', 'shared', 'it!', 'haha.']","['henri', 'god', 'yeah', 'cake', 'look', 'relish', 'hope', 'share', 'hata']","['henri', 'god', 'yeah', 'cake', 'look', 'relish', 'hope', 'share', 'hata']",2,"['henri', 'god', 'yeah', 'cake', 'look', 'relish', 'hope', 'share', 'hata']"
611e7c94f5," Yes, actually there was some jam twitter traffic yesterday... But it can happen. Don`t worry",Don`t worry,positive,"['Yes,', 'actually', 'jam', 'twitter', 'traffic', 'yesterday...', 'But', 'happen.', 'Don`t', 'worry']","['ye', 'actual', 'jam', 'twitter', 'traffic', 'yesterday', 'happen', 'worri']","['yes', 'actually', 'jam', 'twitter', 'traffic', 'yesterday', 'happen', 'worry']",2,"['yes', 'actually', 'jam', 'twitter', 'traffic', 'yesterday', 'happen', 'worry']"
1a90880146,Goood Afternooon,Goood,positive,"['Goood', 'Afternooon']","['good', 'after', 'not', 'on']","['good', 'after', 'not', 'on']",2,"['good', 'after', 'not', 'on']"
33b6b69d64,"really ill again not been well for 2 weeks, i`ve got a bad viral infection.",bad viral infection.,negative,"['really', 'ill', 'well', '2', 'weeks,', 'i`ve', 'got', 'bad', 'viral', 'infection.']","['realli', 'ill', 'not', 'well', 'week', 'got', 'bad', 'vital', 'infect']","['really', 'ill', 'not', 'well', 'week', 'get', 'bad', 'vital', 'infection']",0,"['really', 'ill', 'not', 'well', 'week', 'get', 'bad', 'vital', 'infection']"
578483518c,I went over the limit for actions per hour for twitter clients.  i hate that limit.,i hate that limit.,negative,"['I', 'went', 'limit', 'actions', 'per', 'hour', 'twitter', 'clients.', 'hate', 'limit.']","['went', 'limit', 'action', 'per', 'hour', 'twitter', 'client', 'hate', 'limit']","['go', 'limit', 'action', 'per', 'hour', 'twitter', 'client', 'hate', 'limit']",0,"['go', 'limit', 'action', 'per', 'hour', 'twitter', 'client', 'hate', 'limit']"
005a5221bf," hey, no we were second, kind sad, but it`s ok   guitar, guitar, guitar  BBQ and good time  what about you>?","hey, no we were second, kind sad, but it`s ok   guitar, guitar, guitar  BBQ and good time  what about you",neutral,"['hey,', 'second,', 'kind', 'sad,', 'it`s', 'ok', 'guitar,', 'guitar,', 'guitar', 'BBQ', 'good', 'time', 'you>?']","['hey', 'second', 'kind', 'sad', 'guitar', 'guitar', 'guitar', 'by', 'good', 'time']","['hey', 'second', 'kind', 'sad', 'guitar', 'guitar', 'guitar', 'by', 'good', 'time']",1,"['hey', 'second', 'kind', 'sad', 'guitar', 'guitar', 'guitar', 'by', 'good', 'time']"
de046bdd99,wishing you all a happy monday and a wonderful start to this week ! Make it a good one,wishing you all a happy monday,positive,"['wishing', 'happy', 'monday', 'wonderful', 'start', 'week', '!', 'Make', 'good', 'one']","['wish', 'happi', 'monday', 'wonder', 'start', 'week', 'make', 'good', 'one']","['wish', 'happy', 'monday', 'wonderful', 'start', 'week', 'make', 'good', 'one']",2,"['wish', 'happy', 'monday', 'wonderful', 'start', 'week', 'make', 'good', 'one']"
a26670088a, lucky! been beggin for jury duty for years...they dont ever send me notices! just notices for other people to my address!,..they dont ever send me notices! just notices for other people to my address!,negative,"['lucky!', 'beggin', 'jury', 'duty', 'years...they', 'dont', 'ever', 'send', 'notices!', 'notices', 'people', 'address!']","['lucki', 'begin', 'juri', 'duti', 'year', 'not', 'ever', 'send', 'notic', 'notic', 'peopl', 'address']","['lucky', 'begin', 'jury', 'duty', 'year', 'not', 'ever', 'send', 'notice', 'notice', 'people', 'address']",0,"['lucky', 'begin', 'jury', 'duty', 'year', 'not', 'ever', 'send', 'notice', 'notice', 'people', 'address']"
437cb7aded,"skipping school w/ carleigh today, both of us barley got an hr of sleep last nite. i got a new bby kitten! shes all black","skipping school w/ carleigh today, both of us barley got an hr of sleep last nite. i got a new bby kitten! shes all black",neutral,"['skipping', 'school', 'w/', 'carleigh', 'today,', 'us', 'barley', 'got', 'hr', 'sleep', 'last', 'nite.', 'got', 'new', 'bby', 'kitten!', 'shes', 'black']","['ship', 'school', 'car', 'sleigh', 'today', 'barley', 'got', 'sleep', 'last', 'note', 'got', 'new', 'b', 'by', 'kitten', 'black']","['shipping', 'school', 'car', 'sleigh', 'today', 'barley', 'get', 'sleep', 'last', 'note', 'get', 'new', 'b', 'by', 'kitten', 'black']",1,"['shipping', 'school', 'car', 'sleigh', 'today', 'barley', 'get', 'sleep', 'last', 'note', 'get', 'new', 'b', 'by', 'kitten', 'black']"
71718f6f69, you can put a saucepan full of water on the cooker to heat up the water...indian style  scrabbled are the best!!!!,...indian style  scrabbled are the best!,positive,"['put', 'saucepan', 'full', 'water', 'cooker', 'heat', 'water...indian', 'style', 'scrabbled', 'best!!!!']","['put', 'saucepan', 'full', 'water', 'cooper', 'heat', 'water', 'indian', 'style', 'scrambl', 'd', 'best']","['put', 'saucepan', 'full', 'water', 'cooper', 'heat', 'water', 'indian', 'style', 'scramble', 'd', 'best']",2,"['put', 'saucepan', 'full', 'water', 'cooper', 'heat', 'water', 'indian', 'style', 'scramble', 'd', 'best']"
0fb4fe2692, SHUT YOUR FACE! Why are you so mean to me? Pedro is supposed to be the mean one,SHUT YOUR FACE!,negative,"['SHUT', 'YOUR', 'FACE!', 'Why', 'mean', 'me?', 'Pedro', 'supposed', 'mean', 'one']","['shut', 'face', 'mean', 'per', 'suppos', 'mean', 'one']","['shut', 'face', 'mean', 'per', 'suppose', 'mean', 'one']",0,"['shut', 'face', 'mean', 'per', 'suppose', 'mean', 'one']"
a623995152, ill be alright but the whip may not,ill be alright but the whip may not,neutral,"['ill', 'alright', 'whip', 'may']","['ill', 'alright', 'whip', 'may', 'not']","['ill', 'alright', 'whip', 'may', 'not']",1,"['ill', 'alright', 'whip', 'may', 'not']"
6184a23ee3,i have had the worst headache ever in the history of worst headaches today!  man i hate those!,hate,negative,"['worst', 'headache', 'ever', 'history', 'worst', 'headaches', 'today!', 'man', 'hate', 'those!']","['worst', 'headach', 'ever', 'histori', 'worst', 'headach', 'today', 'man', 'hate']","['bad', 'headache', 'ever', 'history', 'bad', 'headache', 'today', 'man', 'hate']",0,"['bad', 'headache', 'ever', 'history', 'bad', 'headache', 'today', 'man', 'hate']"
f594bb1310, aww  loves you! way too cute ;),loves,positive,"['aww', 'loves', 'you!', 'way', 'cute', ';)']","['www', 'love', 'way', 'cut']","['www', 'love', 'way', 'cut']",2,"['www', 'love', 'way', 'cut']"
ae86d2d987,Tonight`s SNL does not dissapoint. LOL,Tonight`s SNL does not dissapoint.,negative,"['Tonight`s', 'SNL', 'dissapoint.', 'LOL']","['tonight', 'sal', 'not', 'disappoint', 'll']","['tonight', 'sal', 'not', 'disappoint', 'll']",0,"['tonight', 'sal', 'not', 'disappoint', 'll']"
eb13367146,Rosie to the vet. Routine shots and bordatella.,Rosie to the vet. Routine shots and bordatella.,neutral,"['Rosie', 'vet.', 'Routine', 'shots', 'bordatella.']","['rose', 'met', 'routin', 'shot', 'word', 'tell', 'a']","['rise', 'met', 'routine', 'shot', 'word', 'tell', 'a']",1,"['rise', 'met', 'routine', 'shot', 'word', 'tell', 'a']"
590a711ba4, - absolutely loves it....  u r too many things!,loves,positive,"['-', 'absolutely', 'loves', 'it....', 'u', 'r', 'many', 'things!']","['absolut', 'love', 'mani', 'thing']","['absolutely', 'love', 'many', 'thing']",2,"['absolutely', 'love', 'many', 'thing']"
346c839bef,lotsa water. it`s already dark out,lotsa water. it`s already dark out,neutral,"['lotsa', 'water.', 'it`s', 'already', 'dark']","['lot', 'a', 'water', 'alreadi', 'dark']","['lot', 'a', 'water', 'already', 'dark']",1,"['lot', 'a', 'water', 'already', 'dark']"
5f16884fe7, wow that`s quite a long time for studying  Good luck with the job hunting though.Yes also a Mac user (iMac) this side hehe,Good,positive,"['wow', 'that`s', 'quite', 'long', 'time', 'studying', 'Good', 'luck', 'job', 'hunting', 'though.Yes', 'also', 'Mac', 'user', '(iMac)', 'side', 'hehe']","['now', 'quit', 'long', 'time', 'studi', 'good', 'luck', 'job', 'hunt', 'though', 'ye', 'also', 'mac', 'user', 'mac', 'side', 'here']","['now', 'quite', 'long', 'time', 'study', 'good', 'luck', 'job', 'hunt', 'though', 'yes', 'also', 'mac', 'user', 'mac', 'side', 'here']",2,"['now', 'quite', 'long', 'time', 'study', 'good', 'luck', 'job', 'hunt', 'though', 'yes', 'also', 'mac', 'user', 'mac', 'side', 'here']"
4a1d9c6e50,Not looking forward to the upcoming week...My better half will be gone all that time! It`s TRULY GONNA SUCK BIG TIME!,TRULY GONNA SUCK BI,negative,"['Not', 'looking', 'forward', 'upcoming', 'week...My', 'better', 'half', 'gone', 'time!', 'It`s', 'TRULY', 'GONNA', 'SUCK', 'BIG', 'TIME!']","['not', 'look', 'forward', 'come', 'week', 'better', 'half', 'gone', 'time', 'truli', 'go', 'suck', 'big', 'time']","['not', 'look', 'forward', 'come', 'week', 'well', 'half', 'go', 'time', 'truly', 'go', 'suck', 'big', 'time']",0,"['not', 'look', 'forward', 'come', 'week', 'well', 'half', 'go', 'time', 'truly', 'go', 'suck', 'big', 'time']"
1f4ab94d04,I actually got a bit of a tan today haha sadly will be working all weekend won`t get a chance to enjoy the glorious sunrays boo,I actually got a bit of a tan today haha sadly will be working all weekend won`t get a chance to enjoy the glorious sunrays boo,neutral,"['I', 'actually', 'got', 'bit', 'tan', 'today', 'haha', 'sadly', 'working', 'weekend', 'won`t', 'get', 'chance', 'enjoy', 'glorious', 'sunrays', 'boo']","['actual', 'got', 'bit', 'an', 'today', 'hata', 'sadli', 'work', 'weekend', 'get', 'chanc', 'enjoy', 'gloriou', 'sunday', 'too']","['actually', 'get', 'bit', 'an', 'today', 'hata', 'sadly', 'work', 'weekend', 'get', 'chance', 'enjoy', 'glorious', 'sunday', 'too']",1,"['actually', 'get', 'bit', 'an', 'today', 'hata', 'sadly', 'work', 'weekend', 'get', 'chance', 'enjoy', 'glorious', 'sunday', 'too']"
94f723e761, Did I miss the fun?,Did I miss the fun?,neutral,"['Did', 'I', 'miss', 'fun?']","['miss', 'fun']","['miss', 'fun']",1,"['miss', 'fun']"
4fc4f93523, hehehe hello!!! how are you? good to see you on twitter!!,good to see you on twitter!!,positive,"['hehehe', 'hello!!!', 'you?', 'good', 'see', 'twitter!!']","['helen', 'hello', 'good', 'see', 'twitter']","['helene', 'hello', 'good', 'see', 'twitter']",2,"['helene', 'hello', 'good', 'see', 'twitter']"
d0ef208911,Sometimes I could swear I really am insane.,I really am insane.,negative,"['Sometimes', 'I', 'could', 'swear', 'I', 'really', 'insane.']","['sometim', 'could', 'swear', 'realli', 'insan']","['sometimes', 'could', 'swear', 'really', 'insane']",0,"['sometimes', 'could', 'swear', 'really', 'insane']"
9955a27847, If you mention this twitter group to your followers I would be very grateful,I would be very grateful,positive,"['If', 'mention', 'twitter', 'group', 'followers', 'I', 'would', 'grateful']","['mention', 'twitter', 'group', 'follow', 'would', 'grate']","['mention', 'twitter', 'group', 'follower', 'would', 'grateful']",2,"['mention', 'twitter', 'group', 'follower', 'would', 'grateful']"
973df920b7,"in santa clara a long way from hoe, well not that far. it sure seems like it.","in santa clara a long way from hoe, well not that far. it sure seems like it.",neutral,"['santa', 'clara', 'long', 'way', 'hoe,', 'well', 'far.', 'sure', 'seems', 'like', 'it.']","['santa', 'clara', 'long', 'way', 'he', 'well', 'not', 'far', 'sure', 'seem', 'like']","['santa', 'clara', 'long', 'way', 'he', 'well', 'not', 'far', 'sure', 'seem', 'like']",1,"['santa', 'clara', 'long', 'way', 'he', 'well', 'not', 'far', 'sure', 'seem', 'like']"
ce22ec8ca9,_achillies  Thanks! And yay for being in my guild!,Thanks!,positive,"['_achillies', 'Thanks!', 'And', 'yay', 'guild!']","['a', 'phillip', 'thank', 'may', 'guild']","['a', 'phillips', 'thanks', 'may', 'guild']",2,"['a', 'phillips', 'thanks', 'may', 'guild']"
8eeb3a8d93,i am outta here... see you guys later (or tomorrow)... happy mom`s day again!,happy,positive,"['outta', 'here...', 'see', 'guys', 'later', '(or', 'tomorrow)...', 'happy', 'mom`s', 'day', 'again!']","['gutta', 'see', 'gun', 'later', 'tomorrow', 'happi', 'mon', 'day']","['gutta', 'see', 'gun', 'later', 'tomorrow', 'happy', 'mon', 'day']",2,"['gutta', 'see', 'gun', 'later', 'tomorrow', 'happy', 'mon', 'day']"
51b7508f73,wants chocolate milkkk,wants chocolate milkkk,neutral,"['wants', 'chocolate', 'milkkk']","['want', 'chocol', 'milk', 'k']","['want', 'chocolate', 'milk', 'k']",1,"['want', 'chocolate', 'milk', 'k']"
d6a5dada6f,"did ice skating last show part this morning. Mozart. awesome, can`t wait to do it Friday and saturday. love U all","awesome,",positive,"['ice', 'skating', 'last', 'show', 'part', 'morning.', 'Mozart.', 'awesome,', 'can`t', 'wait', 'Friday', 'saturday.', 'love', 'U']","['ice', 'state', 'last', 'show', 'part', 'morn', 'bogart', 'awesom', 'wait', 'friday', 'saturday', 'love']","['ice', 'state', 'last', 'show', 'part', 'morning', 'bogart', 'awesome', 'wait', 'friday', 'saturday', 'love']",2,"['ice', 'state', 'last', 'show', 'part', 'morning', 'bogart', 'awesome', 'wait', 'friday', 'saturday', 'love']"
7ed03457b4,I really need to sort out a bird table and some feeders - the robins and blue **** are being bullied,bullied,negative,"['I', 'really', 'need', 'sort', 'bird', 'table', 'feeders', '-', 'robins', 'blue', '****', 'bullied']","['realli', 'need', 'sort', 'bird', 'tabl', 'leader', 'robin', 'blue', 'pull']","['really', 'need', 'sort', 'bird', 'table', 'leader', 'robin', 'blue', 'pull']",0,"['really', 'need', 'sort', 'bird', 'table', 'leader', 'robin', 'blue', 'pull']"
e6ad06a030,watching JONAS,watching JONAS,neutral,"['watching', 'JONAS']","['watch', 'jone']","['watch', 'jones']",1,"['watch', 'jones']"
48b816d67a," Hey, it was a GORGEOUS, day (and night) here, too.  Played in the sun then a full moon lit my way home.    Life is good.",.    Life is,positive,"['Hey,', 'GORGEOUS,', 'day', '(and', 'night)', 'here,', 'too.', 'Played', 'sun', 'full', 'moon', 'lit', 'way', 'home.', 'Life', 'good.']","['hey', 'gorgeou', 'day', 'night', 'play', 'sun', 'full', 'moon', 'lit', 'way', 'home', 'life', 'good']","['hey', 'gorgeous', 'day', 'night', 'played', 'sun', 'full', 'moon', 'lit', 'way', 'home', 'life', 'good']",2,"['hey', 'gorgeous', 'day', 'night', 'played', 'sun', 'full', 'moon', 'lit', 'way', 'home', 'life', 'good']"
b4a595dab4,I am going to see how long I can do this for.,I am going to see how long I can do this for.,neutral,"['I', 'going', 'see', 'long', 'I', 'for.']","['go', 'see', 'long']","['go', 'see', 'long']",1,"['go', 'see', 'long']"
332720a396,"Off to the Dream World to battle the evil Spork Horde.  Later, folks.","Off to the Dream World to battle the evil Spork Horde.  Later, folks.",neutral,"['Off', 'Dream', 'World', 'battle', 'evil', 'Spork', 'Horde.', 'Later,', 'folks.']","['dream', 'world', 'battl', 'evil', 'sport', 'hord', 'later', 'folk']","['dream', 'world', 'battle', 'evil', 'sport', 'horde', 'later', 'folk']",1,"['dream', 'world', 'battle', 'evil', 'sport', 'horde', 'later', 'folk']"
